Asset,TotalDebt,Equity,PaidUpCapital,Revenue,NetProfit,EarningPerShare,ROA,ROE,Period,Symbol
"40,154.45","28,501.62","11,652.82",918.93,"16,727.20",486.74,0.26,1.19,4.14,1Q2563,SGP
"38,919.14","27,798.51","11,120.63",918.93,"11,225.23",15.17,0.01,0.04,0.13,2Q2563,SGP
"41,179.22","29,154.21","12,025.02",918.93,"12,856.41",568.49,0.30,1.42,4.91,3Q2563,SGP
"41,387.82","28,524.28","12,863.53",918.93,"14,832.47","1,030.04",0.55,2.50,8.28,4Q2563,SGP
"45,149.30","30,655.48","14,493.82",918.93,"17,429.46","1,352.15",0.72,3.13,9.89,1Q2564,SGP
"44,797.64","30,491.31","14,306.33",918.93,"18,039.34",189.84,0.09,0.42,1.32,2Q2564,SGP
"47,377.04","31,481.74","15,895.30",918.93,"20,009.87","1,346.14",0.72,2.92,8.91,3Q2564,SGP
"51,830.99","34,139.18","17,691.80",918.93,"26,906.87","1,003.79",0.54,2.02,5.98,1Q2565,SGP
"50,082.47","33,208.76","16,873.71",918.93,"24,832.68",179.35,0.09,0.35,1.04,2Q2565,SGP
"50,282.16","33,156.86","17,125.30",918.93,"25,214.76",-48.28,-0.03,-0.10,-0.28,3Q2565,SGP
"7,332.53","1,024.02","6,308.51","1,300.00",675.80,"1,583.49",12.18,23.73,28.44,1Q2556,SHANG
"7,194.96",895.06,"6,299.91","1,300.00","1,904.06",8.53,0.07,0.12,0.14,2Q2556,SHANG
"6,874.96",480.80,"6,394.16","1,300.00",533.58,283.60,2.18,4.03,4.47,3Q2556,SHANG
"7,342.33",562.02,"6,780.30","1,300.00",720.32,183.63,1.35,2.58,2.79,4Q2556,SHANG
"7,182.66",439.72,"6,742.94","1,300.00",562.45,92.86,0.71,1.28,1.37,1Q2557,SHANG
"6,902.39",374.32,"6,528.07","1,300.00",375.02,-22.14,-0.19,-0.31,-0.33,2Q2557,SHANG
"6,878.05",407.99,"6,470.06","1,300.00",442.89,36.11,0.26,0.52,0.56,3Q2557,SHANG
"7,687.81",494.02,"7,193.79","1,300.00",664.96,780.27,6.00,10.71,11.42,4Q2557,SHANG
"7,790.56",465.92,"7,324.64","1,300.00",762.97,271.87,2.09,3.51,3.75,1Q2558,SHANG
"7,955.22",458.74,"7,496.49","1,300.00",470.80,81.42,0.60,1.03,1.10,2Q2558,SHANG
"8,105.11",479.50,"7,625.60","1,300.00",556.61,156.20,1.20,1.95,2.07,3Q2558,SHANG
"8,408.76",596.95,"7,811.81","1,300.00",687.61,160.04,1.23,1.94,2.07,4Q2558,SHANG
"8,632.42",581.83,"8,050.59","1,300.00",725.34,160.38,1.22,1.88,2.02,1Q2559,SHANG
"8,270.39",466.76,"7,803.63","1,300.00",437.64,68.71,0.48,0.81,0.87,2Q2559,SHANG
"8,352.34",494.55,"7,857.79","1,300.00",523.30,111.31,0.87,1.34,1.42,3Q2559,SHANG
"8,649.74",570.46,"8,079.28","1,300.00",652.25,245.57,1.87,2.89,3.08,4Q2559,SHANG
"8,883.84",580.31,"8,303.53","1,300.00",686.82,163.13,1.25,1.86,1.99,1Q2560,SHANG
"8,711.58",532.07,"8,179.51","1,300.00",499.25,77.87,0.56,0.89,0.94,2Q2560,SHANG
"8,846.85",534.07,"8,312.78","1,300.00",601.06,122.33,0.92,1.39,1.48,3Q2560,SHANG
"9,256.32",659.11,"8,597.21","1,300.00",748.98,194.44,1.50,2.15,2.30,4Q2560,SHANG
"9,224.97",607.29,"8,617.68","1,300.00",782.66,257.79,1.98,2.79,2.99,1Q2561,SHANG
"9,151.13",540.88,"8,610.25","1,300.00",564.90,171.37,1.27,1.87,1.99,2Q2561,SHANG
"9,042.64",500.48,"8,542.15","1,300.00",629.63,163.21,1.24,1.79,1.90,3Q2561,SHANG
"9,320.05",650.81,"8,669.24","1,300.00",760.94,131.57,0.91,1.43,1.53,4Q2561,SHANG
"9,443.17",614.93,"8,828.24","1,300.00",763.06,235.78,1.81,2.51,2.69,1Q2562,SHANG
"9,008.25",543.32,"8,464.93","1,300.00",531.20,104.90,0.79,1.14,1.21,2Q2562,SHANG
"9,050.32",580.95,"8,469.37","1,300.00",584.31,153.36,1.18,1.70,1.81,3Q2562,SHANG
"9,276.76",635.37,"8,641.40","1,300.00",756.27,154.20,1.18,1.68,1.80,4Q2562,SHANG
"9,290.47",464.57,"8,825.89","1,300.00",448.60,129.10,0.99,1.39,1.48,1Q2563,SHANG
"8,631.09",351.00,"8,280.09","1,300.00",42.69,-156.68,-1.20,-1.75,-1.83,2Q2563,SHANG
"8,599.80",337.04,"8,262.76","1,300.00",103.49,-139.72,-1.09,-1.62,-1.69,3Q2563,SHANG
"7,678.67",297.67,"7,381.01","1,300.00",67.31,-814.59,-6.26,-10.01,-10.41,4Q2563,SHANG
"7,704.90",279.40,"7,425.50","1,300.00",75.65,-84.03,-0.65,-1.09,-1.13,1Q2564,SHANG
"7,795.24",282.80,"7,512.44","1,300.00",65.76,-107.40,-0.87,-1.39,-1.44,2Q2564,SHANG
"7,761.69",279.88,"7,481.80","1,300.00",72.80,-113.63,-0.88,-1.46,-1.52,3Q2564,SHANG
"7,445.29",313.61,"7,131.69","1,300.00",126.37,-84.62,-0.65,-1.11,-1.16,1Q2565,SHANG
"7,561.84",354.93,"7,206.91","1,300.00",186.56,-43.38,-0.35,-0.58,-0.61,2Q2565,SHANG
"7,787.86",408.77,"7,379.09","1,300.00",354.95,62.36,0.46,0.81,0.86,3Q2565,SHANG
"7,809.04",516.41,"7,292.63","1,300.00",533.14,-8.26,-0.09,-0.11,-0.11,4Q2565,SHANG
"24,389.65","12,405.93","11,983.72","10,780.92",,,,,,4Q2561,SHR
"25,631.00","14,423.92","11,207.08","10,780.92","1,835.55",-201.87,-0.09,-0.81,-1.74,2Q2562,SHR
"26,903.40","16,046.92","10,856.48","10,780.92",951.66,-98.00,-0.05,-0.37,-0.89,3Q2562,SHR
"29,161.64","11,238.86","17,922.78","17,968.20","1,230.68",-166.98,-0.06,-0.60,-1.16,4Q2562,SHR
"31,539.14","12,425.30","19,113.84","17,968.20","1,618.41",235.07,0.07,0.77,1.27,1Q2563,SHR
"29,086.60","11,566.03","17,520.57","17,968.20",64.97,-810.77,-0.23,-2.67,-4.43,2Q2563,SHR
"29,061.16","11,659.61","17,401.56","17,968.20",160.46,-599.53,-0.17,-2.06,-3.43,3Q2563,SHR
"27,117.27","11,441.33","15,675.94","17,968.20",371.84,"-1,195.44",-0.33,-4.26,-7.23,4Q2563,SHR
"36,754.95","20,800.01","15,954.94","17,968.20",692.24,-310.90,-0.09,-0.97,-1.97,1Q2564,SHR
"37,165.42","21,346.16","15,819.26","17,968.20",837.97,-571.43,-0.16,-1.55,-3.60,2Q2564,SHR
"38,408.15","22,169.54","16,238.61","17,968.20","1,433.64",-281.86,-0.08,-0.75,-1.76,3Q2564,SHR
"37,214.12","21,332.26","15,881.86","17,968.20","1,725.70",-70.03,-0.02,-0.19,-0.44,4Q2564,SHR
"36,458.41","20,908.72","15,549.69","17,968.20","1,700.05",-204.09,-0.06,-0.55,-1.30,1Q2565,SHR
"37,047.48","21,050.10","15,997.39","17,968.20","2,094.02",-96.88,-0.03,-0.26,-0.61,2Q2565,SHR
"38,433.02","21,349.95","17,083.08","17,968.20","2,466.34",207.48,0.06,0.55,1.25,3Q2565,SHR
"5,382.06","1,865.95","3,516.11","3,528.37",,,,,,4Q2560,SHREIT
"4,966.62","1,657.81","3,308.81","3,528.37",65.11,8.35,,0.16,0.24,1Q2561,SHREIT
"5,059.14","1,786.97","3,272.17","3,510.84",63.77,-32.78,,-0.65,-1.00,2Q2561,SHREIT
"4,858.73","1,794.71","3,064.01","3,496.13",109.73,41.17,,0.83,1.30,3Q2561,SHREIT
"4,946.63","1,751.49","3,195.14","3,486.21",102.40,124.88,,2.55,3.99,4Q2561,SHREIT
"4,909.71","1,674.42","3,235.29","3,486.20",91.29,64.76,,1.31,2.01,1Q2562,SHREIT
"4,764.23","1,650.61","3,113.62","3,459.43",102.90,16.56,,0.34,0.52,2Q2562,SHREIT
"4,680.01","1,569.56","3,110.44","3,437.98",76.69,73.54,,1.56,2.36,3Q2562,SHREIT
"4,353.02","1,540.24","2,812.77","3,414.80",64.23,-286.50,,-6.34,-9.67,4Q2562,SHREIT
"4,225.84","1,638.50","2,587.34","3,414.80",56.88,33.98,,0.79,1.26,1Q2563,SHREIT
"4,356.26","1,624.66","2,731.60","3,414.80",3.15,-103.51,,-2.41,-3.89,2Q2563,SHREIT
"4,288.65","1,727.18","2,561.47","3,414.80",12.63,-102.26,,-2.37,-3.86,3Q2563,SHREIT
"4,033.83","1,729.22","2,304.61","3,414.80",27.11,-294.40,,-7.07,-12.10,4Q2563,SHREIT
"4,081.18","1,750.51","2,330.67","3,414.80",,21.25,,0.52,0.92,1Q2564,SHREIT
"4,350.88","2,001.97","2,348.90","3,414.80",63.60,-54.91,,-1.30,-2.35,2Q2564,SHREIT
"4,598.69","2,142.38","2,456.31","3,414.80",19.22,-73.99,,-1.65,-3.08,3Q2564,SHREIT
"4,583.62","2,122.75","2,460.87","3,414.80",42.63,11.91,,0.26,0.48,4Q2564,SHREIT
"4,502.88","2,126.49","2,376.39","3,414.80",,-63.12,,-1.39,-2.61,1Q2565,SHREIT
"4,629.43","2,261.85","2,367.58","3,414.80",101.30,-33.01,,-0.72,-1.39,2Q2565,SHREIT
"4,881.91","2,539.16","2,342.75","3,414.80",86.27,-84.26,,-1.77,-3.58,3Q2565,SHREIT
"3,709.87",905.73,"2,804.14",593.13,822.56,30.82,0.04,0.83,1.10,1Q2556,SIAM
"3,704.59","1,019.08","2,685.51",593.13,900.41,-5.94,-0.02,-0.16,-0.22,2Q2556,SIAM
"3,544.10",774.52,"2,769.58",593.13,"1,144.21",84.07,0.11,2.32,3.08,3Q2556,SIAM
"3,355.81",669.02,"2,686.79",593.13,769.93,-92.58,-0.16,-2.68,-3.39,4Q2556,SIAM
"3,289.45",584.37,"2,705.07",593.13,638.62,-21.04,-0.04,-0.63,-0.78,1Q2557,SIAM
"3,080.23",537.14,"2,543.09",593.13,538.73,-161.98,-0.28,-5.09,-6.17,2Q2557,SIAM
"3,039.51",488.90,"2,550.61",593.13,543.51,7.51,0.00,0.25,0.29,3Q2557,SIAM
"2,911.46",381.08,"2,530.38",593.13,490.06,-33.79,-0.06,-1.14,-1.33,4Q2557,SIAM
"2,861.65",329.92,"2,531.73",593.13,445.60,11.15,0.02,0.39,0.44,1Q2558,SIAM
"2,808.81",296.56,"2,512.24",593.13,439.93,-19.49,-0.04,-0.69,-0.77,2Q2558,SIAM
"2,819.72",314.35,"2,505.37",593.13,-356.72,48.05,0.09,1.71,1.92,3Q2558,SIAM
"2,781.00",315.34,"2,465.66",593.13,"1,172.02",-94.63,-0.17,-3.38,-3.81,4Q2558,SIAM
"3,492.49",959.07,"2,533.43",593.13,436.67,10.05,0.01,0.32,0.40,1Q2559,SIAM
"3,447.04",980.75,"2,466.28",593.13,451.29,-66.90,-0.11,-1.93,-2.68,2Q2559,SIAM
"3,471.74","1,011.27","2,460.46",593.13,477.41,-5.82,0.00,-0.17,-0.24,3Q2559,SIAM
"3,618.86","1,139.64","2,479.22",593.13,617.82,28.58,0.04,0.81,1.16,4Q2559,SIAM
"3,459.87",972.52,"2,487.35",593.13,492.80,8.57,0.01,0.24,0.35,1Q2560,SIAM
"3,369.88",936.67,"2,433.21",593.13,403.89,-42.40,-0.07,-1.24,-1.72,2Q2560,SIAM
"3,336.83",935.66,"2,401.16",593.13,344.67,-19.12,-0.03,-0.57,-0.79,3Q2560,SIAM
"3,436.58",723.02,"2,713.56",593.13,400.95,-0.74,0.00,-0.02,-0.03,4Q2560,SIAM
"3,902.60","1,327.94","2,574.66",593.13,545.14,2.40,0.01,0.07,0.09,1Q2561,SIAM
"3,906.24","1,309.88","2,596.36",593.13,408.42,16.88,0.03,0.43,0.65,2Q2561,SIAM
"4,456.75","1,841.67","2,615.07",593.13,486.92,28.65,0.05,0.69,1.10,3Q2561,SIAM
"5,456.94","2,651.46","2,805.48",593.13,418.28,190.70,0.33,3.85,7.04,4Q2561,SIAM
"5,372.72","2,539.00","2,833.72",593.13,518.01,35.76,0.04,0.66,1.27,1Q2562,SIAM
"5,262.65","2,413.82","2,848.82",593.13,637.40,20.75,0.01,0.39,0.73,2Q2562,SIAM
"5,360.51","2,477.01","2,883.50",593.13,695.54,36.50,0.04,0.69,1.27,3Q2562,SIAM
"5,239.66","2,415.33","2,824.33",593.13,548.99,-41.24,-0.07,-0.78,-1.44,4Q2562,SIAM
"5,655.49","2,844.87","2,810.62",593.13,526.99,12.63,0.01,0.23,0.45,1Q2563,SIAM
"5,458.88","2,627.88","2,831.00",593.13,531.07,31.24,0.03,0.56,1.11,2Q2563,SIAM
"5,414.54","2,661.54","2,753.00",593.13,451.55,-59.41,-0.10,-1.09,-2.13,3Q2563,SIAM
"3,666.54",799.10,"2,867.44",593.13,352.96,173.39,0.32,3.82,6.17,4Q2563,SIAM
"3,593.37",717.88,"2,875.49",593.13,510.71,11.78,0.01,0.32,0.41,1Q2564,SIAM
"3,466.25",638.46,"2,827.79",593.13,436.07,-17.23,-0.03,-0.49,-0.60,2Q2564,SIAM
"3,493.42",656.23,"2,837.19",593.13,400.23,9.41,0.02,0.27,0.33,3Q2564,SIAM
"3,538.18",695.12,"2,843.05",593.13,475.83,-2.91,-0.01,-0.08,-0.10,4Q2564,SIAM
"3,554.23",693.21,"2,861.02",593.13,556.03,23.79,0.03,0.67,0.83,1Q2565,SIAM
"3,497.73",670.21,"2,827.52",593.13,452.38,-31.90,-0.05,-0.90,-1.12,2Q2565,SIAM
"3,475.45",650.40,"2,825.06",593.13,502.26,-2.13,-0.00,-0.06,-0.08,3Q2565,SIAM
"3,490.95",698.03,"2,792.93",593.13,496.83,-42.74,-0.07,-1.23,-1.52,4Q2565,SIAM
"2,957.98","1,675.97","1,282.01",270.00,928.02,89.28,0.33,3.15,7.22,1Q2556,SINGER
"3,232.79","1,925.17","1,307.62",270.00,"1,069.96",106.61,0.40,3.44,8.23,2Q2556,SINGER
"3,281.43","1,892.49","1,388.94",270.00,838.53,81.33,0.30,2.50,6.03,3Q2556,SINGER
"3,256.35","1,824.05","1,432.30",270.00,802.94,43.35,0.16,1.33,3.07,4Q2556,SINGER
"3,462.51","1,927.42","1,535.09",270.00,949.79,102.79,0.38,3.06,6.93,1Q2557,SINGER
"3,384.95","1,904.48","1,480.47",270.00,901.66,66.88,0.25,1.95,4.44,2Q2557,SINGER
"3,390.63","1,863.27","1,527.36",270.00,847.61,46.89,0.17,1.38,3.12,3Q2557,SINGER
"3,355.65","1,777.67","1,577.98",270.00,741.04,24.87,0.09,0.74,1.60,4Q2557,SINGER
"3,466.36","1,840.39","1,625.97",270.00,868.69,47.99,0.18,1.41,3.00,1Q2558,SINGER
"3,448.85","1,910.53","1,538.32",270.00,987.25,55.45,0.21,1.60,3.50,2Q2558,SINGER
"3,486.59","1,937.70","1,548.90",270.00,796.67,10.57,0.04,0.30,0.69,3Q2558,SINGER
"3,341.59","1,763.56","1,578.04",270.00,741.95,29.14,0.11,0.85,1.86,4Q2558,SINGER
"3,300.01","1,668.96","1,631.05",270.00,716.59,53.02,0.20,1.60,3.30,1Q2559,SINGER
"3,176.14","1,597.84","1,578.30",270.00,730.34,28.25,0.10,0.87,1.76,2Q2559,SINGER
"3,076.24","1,492.81","1,583.43",270.00,554.55,5.14,0.02,0.16,0.32,3Q2559,SINGER
"3,145.17","1,519.00","1,626.17",270.00,544.16,33.41,0.12,1.07,2.08,4Q2559,SINGER
"3,261.88","1,655.68","1,606.20",270.00,632.83,-19.96,-0.07,-0.62,-1.24,1Q2560,SINGER
"3,345.15","1,769.63","1,575.52",270.00,575.43,8.04,0.03,0.24,0.51,2Q2560,SINGER
"3,357.83","1,780.41","1,577.43",270.00,585.35,1.91,0.00,0.06,0.12,3Q2560,SINGER
"3,500.51","1,922.83","1,577.68",270.00,569.79,0.26,0.00,0.01,0.02,4Q2560,SINGER
"4,229.72","2,836.52","1,393.20",270.00,580.23,-184.48,-0.68,-4.77,-12.42,1Q2561,SINGER
"4,305.80","2,870.21","1,435.59",270.00,759.74,42.38,0.16,0.99,3.00,2Q2561,SINGER
"4,574.62","3,095.63","1,478.99",270.00,835.72,43.40,0.16,0.98,2.98,3Q2561,SINGER
"5,092.54","3,568.77","1,523.76",270.00,712.33,17.93,0.07,0.37,1.19,4Q2561,SINGER
"5,022.69","3,448.27","1,574.41",270.00,603.36,40.05,0.15,0.79,2.59,1Q2562,SINGER
"4,986.14","2,717.70","2,268.44",401.50,681.06,52.49,0.14,1.05,2.73,2Q2562,SINGER
"6,225.52","3,924.03","2,301.49",401.50,604.29,31.75,0.07,0.57,1.39,3Q2562,SINGER
"5,906.57","3,563.03","2,343.54",401.51,721.67,41.60,0.10,0.69,1.79,4Q2562,SINGER
"5,829.19","3,670.27","2,158.91",401.50,803.08,86.89,0.22,1.48,3.86,1Q2563,SINGER
"6,903.17","4,624.07","2,279.10",401.50,919.22,115.01,0.28,1.81,5.18,2Q2563,SINGER
"8,041.16","5,653.74","2,387.42",407.98,868.74,117.30,0.29,1.57,5.03,3Q2563,SINGER
"9,247.40","6,437.28","2,810.12",412.53,"1,067.39",124.09,0.30,1.44,4.77,4Q2563,SINGER
"10,911.85","7,463.81","3,448.04",455.17,"1,001.94",140.12,0.31,1.39,4.48,1Q2564,SINGER
"11,216.97","7,588.08","3,628.89",494.78,"1,152.61",182.63,0.37,1.65,5.16,2Q2564,SINGER
"12,988.98","9,150.78","3,838.20",498.15,913.35,165.13,0.33,1.36,4.42,3Q2564,SINGER
"24,663.03","9,536.26","15,126.77",811.05,"1,211.00",215.41,0.27,1.14,2.27,1Q2565,SINGER
"24,517.47","9,536.86","14,980.61",816.78,"1,426.29",265.42,0.32,1.08,1.76,2Q2565,SINGER
"22,888.85","7,860.97","15,027.88",819.74,"1,335.81",261.04,0.32,1.10,1.74,3Q2565,SINGER
"25,894.12","7,586.45","18,307.67",822.27,"1,232.38",199.55,0.23,0.82,1.20,4Q2565,SINGER
"50,417.07","34,661.21","15,755.86","8,971.35","5,180.47",-86.43,-0.01,-0.18,-0.57,1Q2556,SIRI
"52,760.78","37,252.48","15,508.30","9,743.76","7,703.41",520.90,0.06,1.01,3.33,2Q2556,SIRI
"56,893.47","40,924.26","15,969.21","10,198.46","7,136.16",437.80,0.05,0.80,2.78,3Q2556,SIRI
"60,039.89","42,972.29","17,067.60","10,200.88","8,966.65","1,056.80",0.11,1.81,6.40,4Q2556,SIRI
"65,705.21","47,773.56","17,931.66","10,231.90","4,429.87",829.99,0.09,1.32,4.74,1Q2557,SIRI
"67,423.20","49,850.44","17,572.76","10,267.64","6,143.94",537.41,0.06,0.81,3.03,2Q2557,SIRI
"70,028.73","51,031.60","18,997.13","10,322.84","7,380.85",793.91,0.06,1.16,4.34,3Q2557,SIRI
"73,147.16","48,330.96","24,816.20","14,581.89","10,495.58","1,231.64",0.12,1.72,5.62,4Q2557,SIRI
"75,164.15","49,309.91","25,854.24","15,271.98","6,567.89",540.56,0.04,0.73,2.13,1Q2558,SIRI
"73,303.85","48,175.00","25,128.85","15,273.68","9,905.77",901.16,0.06,1.21,3.54,2Q2558,SIRI
"70,939.43","44,689.57","26,249.85","15,285.49","10,659.92","1,061.46",0.07,1.47,4.13,3Q2558,SIRI
"69,451.02","42,252.57","27,198.45","15,285.49","10,311.48","1,002.38",0.07,1.43,3.75,4Q2558,SIRI
"69,627.49","41,933.52","27,693.97","15,285.49","7,683.69",556.27,0.04,0.80,2.03,1Q2559,SIRI
"68,054.07","41,523.38","26,530.69","15,285.49","8,237.86",622.29,0.04,0.90,2.30,2Q2559,SIRI
"71,319.01","44,802.90","26,516.11","15,285.49","6,760.96",602.99,0.04,0.87,2.27,3Q2559,SIRI
"72,774.04","44,678.02","28,096.02","15,285.49","11,564.24","1,598.66",0.12,2.22,5.85,4Q2559,SIRI
"74,762.73","46,173.76","28,588.97","15,285.49","7,112.67",511.71,0.04,0.69,1.81,1Q2560,SIRI
"76,296.21","48,007.33","28,288.88","15,285.49","8,640.70",804.44,0.06,1.07,2.83,2Q2560,SIRI
"77,658.58","49,249.20","28,409.38","15,285.49","7,338.84",705.83,0.05,0.92,2.49,3Q2560,SIRI
"80,149.70","49,671.87","30,477.83","15,903.13","8,411.29",759.69,0.06,0.96,2.58,4Q2560,SIRI
"84,304.15","53,540.69","30,763.46","15,903.13","5,234.35",251.11,0.02,0.31,0.82,1Q2561,SIRI
"88,137.09","58,030.76","30,106.33","15,903.13","5,583.39",385.98,0.03,0.45,1.27,2Q2561,SIRI
"91,919.13","62,082.24","29,836.89","15,903.13","6,837.43",362.53,0.02,0.40,1.21,3Q2561,SIRI
"95,356.74","64,504.34","30,852.39","15,903.13","9,384.58","1,042.85",0.07,1.11,3.44,4Q2561,SIRI
"98,753.08","67,786.84","30,966.24","15,903.13","6,634.56",404.31,0.03,0.42,1.31,1Q2562,SIRI
"107,088.04","77,401.58","29,686.46","15,903.13","4,285.38",284.55,0.02,0.28,0.94,2Q2562,SIRI
"109,408.00","78,914.86","30,493.14","15,903.13","5,502.87",423.91,0.03,0.39,1.41,3Q2562,SIRI
"108,336.02","76,461.18","31,874.84","15,903.13","8,937.54","1,162.66",0.09,1.07,3.73,4Q2562,SIRI
"115,199.49","82,122.68","33,076.80","15,903.13","6,549.98",2.28,0.00,0.00,0.01,1Q2563,SIRI
"111,524.26","75,829.18","35,695.07","15,903.13","11,305.51",195.46,0.02,0.17,0.57,2Q2563,SIRI
"110,502.43","73,142.80","37,359.63","15,903.13","8,581.75",732.13,0.05,0.66,2.00,3Q2563,SIRI
"112,632.10","73,434.86","39,197.24","15,903.13","8,453.79",527.95,0.03,0.47,1.38,4Q2563,SIRI
"114,462.16","74,649.52","39,812.64","15,903.13","6,863.64",358.76,0.02,0.32,0.91,1Q2564,SIRI
"115,244.63","75,259.09","39,985.54","15,903.13","8,091.74",642.38,0.04,0.56,1.61,2Q2564,SIRI
"116,413.18","75,507.93","40,905.26","15,918.02","7,277.57",630.24,0.04,0.54,1.56,3Q2564,SIRI
"116,631.98","75,665.32","40,966.66","15,924.87","7,514.58",307.17,0.02,0.26,0.75,4Q2564,SIRI
"119,540.07","78,419.43","41,120.63","15,927.86","5,163.44",273.87,0.01,0.23,0.67,1Q2565,SIRI
"121,231.05","79,922.31","41,308.74","15,927.86","7,831.61",890.01,0.06,0.74,2.16,2Q2565,SIRI
"127,887.82","85,636.17","42,251.65","15,927.86","8,903.35","1,225.33",0.08,0.98,2.93,3Q2565,SIRI
"127,451.47","83,410.96","44,040.51","15,967.75","13,075.19","1,717.38",0.11,1.35,3.98,4Q2565,SIRI
"1,782.04",33.34,"1,748.71","1,700.00",,,,,,2Q2557,SIRIP
"1,790.37",30.07,"1,760.30","1,700.00",38.03,37.10,,2.08,2.11,3Q2557,SIRIP
"1,804.34",31.45,"1,772.89","1,700.00",37.64,38.09,,2.12,2.16,4Q2557,SIRIP
"1,824.59",33.08,"1,791.51","1,700.00",38.37,44.12,,2.43,2.48,1Q2558,SIRIP
"1,910.88",32.88,"1,878.00","1,700.00",43.05,111.99,,6.00,6.10,2Q2558,SIRIP
"1,929.99",32.10,"1,897.89","1,700.00",39.16,47.70,,2.48,2.53,3Q2558,SIRIP
"1,946.72",33.76,"1,912.96","1,700.00",39.68,40.57,,2.09,2.13,4Q2558,SIRIP
"1,971.40",35.90,"1,935.50","1,700.00",39.97,47.19,,2.41,2.45,1Q2559,SIRIP
"1,975.70",38.58,"1,937.12","1,700.00",39.78,26.27,,1.33,1.36,2Q2559,SIRIP
"1,994.16",35.15,"1,959.01","1,700.00",39.92,46.54,,2.34,2.39,3Q2559,SIRIP
"2,018.52",36.72,"1,981.81","1,700.00",39.57,47.45,,2.36,2.41,4Q2559,SIRIP
"2,051.12",45.70,"2,005.42","1,700.00",40.11,48.26,,2.37,2.42,1Q2560,SIRIP
"2,053.22",39.78,"2,013.44","1,700.00",39.90,32.67,,1.59,1.63,2Q2560,SIRIP
"2,058.67",40.84,"2,017.83","1,700.00",40.19,28.38,,1.38,1.41,3Q2560,SIRIP
"2,079.07",42.23,"2,036.85","1,700.00",39.04,43.67,,2.11,2.15,4Q2560,SIRIP
"2,097.43",41.20,"2,056.23","1,700.00",40.76,45.73,,2.19,2.23,1Q2561,SIRIP
"2,099.11",41.16,"2,057.94","1,700.00",40.80,28.23,,1.35,1.37,2Q2561,SIRIP
"2,116.21",40.57,"2,075.64","1,700.00",40.97,43.54,,2.07,2.11,3Q2561,SIRIP
"1,978.14",40.92,"1,937.22","1,700.00",40.91,-113.44,,-5.54,-5.65,4Q2561,SIRIP
"2,031.78",42.51,"1,989.27","1,700.00",41.65,75.55,,3.77,3.85,1Q2562,SIRIP
"2,038.55",40.37,"1,998.18","1,700.00",39.62,33.60,,1.65,1.69,2Q2562,SIRIP
"2,052.50",40.46,"2,012.04","1,700.00",39.55,39.36,,1.92,1.96,3Q2562,SIRIP
"1,979.45",40.70,"1,938.75","1,700.00",39.87,-56.30,,-2.79,-2.85,4Q2562,SIRIP
"1,874.99",44.74,"1,830.25","1,700.00",40.39,-83.00,,-4.31,-4.40,1Q2563,SIRIP
"1,856.07",44.38,"1,811.68","1,700.00",15.06,5.24,,0.28,0.29,2Q2563,SIRIP
"1,913.74",62.84,"1,850.90","1,700.00",17.98,39.22,,2.08,2.14,3Q2563,SIRIP
"1,890.98",40.64,"1,850.34","1,700.00",18.74,11.34,,0.60,0.61,4Q2563,SIRIP
"1,889.74",42.03,"1,847.71","1,700.00",18.98,10.96,,0.58,0.59,1Q2564,SIRIP
"1,918.83",41.31,"1,877.52","1,700.00",18.62,38.31,,2.01,2.06,2Q2564,SIRIP
"1,863.03",40.73,"1,822.30","1,700.00",17.24,-45.87,,-2.43,-2.48,3Q2564,SIRIP
"1,882.83",31.74,"1,851.10","1,700.00",18.37,37.49,,2.00,2.04,4Q2564,SIRIP
"1,880.56",31.41,"1,849.14","1,700.00",18.69,6.54,,0.35,0.35,1Q2565,SIRIP
"1,909.79",33.09,"1,876.70","1,700.00",18.91,36.05,,1.90,1.94,2Q2565,SIRIP
"1,897.42",32.87,"1,864.55","1,700.00",19.49,-3.65,,-0.19,-0.20,3Q2565,SIRIP
"1,921.01",32.07,"1,888.94","1,700.00",19.50,32.89,,1.72,1.75,4Q2565,SIRIP
"5,138.09","4,284.35",853.74,233.47,"4,843.19",49.96,0.21,1.03,7.29,1Q2556,SIS
"5,368.74","4,076.36","1,292.38",350.20,"5,128.57",63.18,0.26,1.20,5.89,2Q2556,SIS
"5,187.61","3,849.64","1,337.97",350.20,"4,331.10",45.59,0.10,0.86,3.47,3Q2556,SIS
"5,042.70","3,673.29","1,369.41",350.20,"4,042.21",31.44,0.07,0.61,2.32,4Q2556,SIS
"4,697.07","3,286.38","1,410.69",350.20,"4,856.38",41.29,0.12,0.85,2.97,1Q2557,SIS
"4,855.31","3,456.89","1,398.42",350.20,"4,633.35",57.76,0.16,1.21,4.11,2Q2557,SIS
"4,914.80","3,475.33","1,439.47",350.20,"4,841.61",41.06,0.12,0.84,2.89,3Q2557,SIS
"5,045.45","3,557.52","1,487.93",350.20,"4,261.30",43.99,0.13,0.88,3.01,4Q2557,SIS
"4,448.60","2,931.82","1,516.77",350.20,"4,728.89",26.33,0.08,0.55,1.75,1Q2558,SIS
"4,555.33","3,066.95","1,488.38",350.20,"4,153.07",41.65,0.12,0.93,2.77,2Q2558,SIS
"5,048.13","3,498.72","1,549.41",350.20,"4,728.43",61.03,0.18,1.27,4.02,3Q2558,SIS
