"Date","Price","Open","High","Low","Vol.","Change %"
"03/01/2019","2,405.95","2,428.74","2,431.50","2,404.34","2.28B","-0.79%"
"02/28/2019","2,425.16","2,448.07","2,448.95","2,424.49","2.07B","-0.88%"
"02/27/2019","2,446.60","2,444.23","2,452.58","2,436.98","2.41B","0.13%"
"02/26/2019","2,443.33","2,447.00","2,456.01","2,440.69","2.38B","-0.58%"
"02/25/2019","2,457.57","2,446.69","2,463.04","2,446.05","2.09B","0.86%"
"02/22/2019","2,436.52","2,412.36","2,441.03","2,411.79","1.69B","0.82%"
"02/21/2019","2,416.73","2,416.15","2,424.56","2,407.76","1.46B","0.12%"
"02/20/2019","2,413.94","2,402.49","2,416.98","2,396.39","1.48B","0.69%"
"02/18/2019","2,397.33","2,412.95","2,417.04","2,396.62","1.16B","-0.09%"
"02/15/2019","2,399.38","2,422.24","2,424.34","2,395.16","1.87B","-1.09%"
"02/14/2019","2,425.84","2,435.48","2,437.92","2,421.66","1.82B","-0.25%"
"02/13/2019","2,431.90","2,421.08","2,434.58","2,414.55","1.61B","0.94%"
"02/12/2019","2,409.33","2,402.11","2,415.53","2,398.71","1.31B","0.25%"
"02/11/2019","2,403.36","2,413.40","2,418.73","2,394.90","1.40B","-0.92%"
"02/08/2019","2,425.61","2,418.82","2,436.40","2,402.64","2.39B","-0.09%"
"02/07/2019","2,427.79","2,437.23","2,449.59","2,421.36","1.54B","-0.31%"
"02/06/2019","2,435.25","2,430.54","2,443.47","2,426.52","1.42B","0.29%"
"02/05/2019","2,428.20","2,427.56","2,430.69","2,415.47","1.17B","-0.04%"
"02/04/2019","2,429.06","2,431.95","2,439.23","2,426.48","1.18B","0.11%"
"02/01/2019","2,426.47","2,415.85","2,433.70","2,411.28","1.63B","0.63%"
"01/31/2019","2,411.25","2,410.89","2,424.55","2,409.09","2.27B","0.55%"
"01/30/2019","2,397.96","2,390.02","2,398.69","2,380.88","1.79B","0.49%"
"01/29/2019","2,386.18","2,382.56","2,386.99","2,372.20","2.07B","-0.02%"
"01/28/2019","2,386.72","2,392.77","2,403.09","2,381.37","2.24B","0.04%"
"01/25/2019","2,385.83","2,388.09","2,394.42","2,374.60","2.06B","0.23%"
"01/24/2019","2,380.28","2,380.03","2,394.01","2,370.60","2.52B","0.11%"
"01/23/2019","2,377.71","2,353.40","2,384.23","2,351.00","3.00B","0.99%"
"01/22/2019","2,354.34","2,330.10","2,354.34","2,326.93","1.77B","0.97%"
"01/21/2019","2,331.71","2,328.55","2,343.94","2,326.55","1.51B","0.35%"
"01/18/2019","2,323.69","2,326.18","2,331.92","2,313.29","1.63B","0.22%"
"01/17/2019","2,318.60","2,315.88","2,329.63","2,313.54","1.87B","0.17%"
"01/16/2019","2,314.64","2,319.70","2,325.11","2,294.60","2.35B","0.09%"
"01/15/2019","2,312.60","2,330.32","2,336.25","2,307.04","1.26B","-0.44%"
"01/14/2019","2,322.79","2,339.26","2,342.01","2,318.04","1.50B","-1.06%"
"01/11/2019","2,347.64","2,340.01","2,348.40","2,331.47","1.67B","0.59%"
"01/10/2019","2,333.95","2,336.74","2,352.85","2,318.14","2.01B","-0.18%"
"01/09/2019","2,338.13","2,360.79","2,369.69","2,332.45","1.93B","-0.21%"
"01/08/2019","2,343.15","2,344.48","2,350.02","2,332.97","1.35B","0.02%"
"01/07/2019","2,342.71","2,329.85","2,351.00","2,325.64","2.11B","1.27%"
"01/04/2019","2,313.22","2,285.85","2,314.44","2,270.18","2.17B","1.17%"
"01/03/2019","2,286.56","2,307.10","2,317.49","2,280.29","1.56B","-0.47%"
"01/02/2019","2,297.28","2,299.61","2,313.11","2,293.01","1.39B","0.18%"
"12/28/2018","2,293.11","2,274.54","2,294.97","2,272.31","1.65B","1.02%"
"12/27/2018","2,269.94","2,330.36","2,335.89","2,266.73","2.10B","-0.68%"
"12/26/2018","2,285.55","2,284.96","2,293.74","2,272.00","1.34B","0.06%"
"12/25/2018","2,284.21","2,313.50","2,314.16","2,281.24","1.78B","-2.37%"
"12/24/2018","2,339.72","2,335.22","2,355.38","2,333.26","1.27B","-0.26%"
"12/21/2018","2,345.91","2,334.65","2,357.27","2,329.43","1.97B","0.00%"
"12/20/2018","2,345.88","2,342.31","2,350.18","2,324.73","1.42B","-0.32%"
"12/19/2018","2,353.43","2,323.50","2,354.60","2,315.22","1.83B","1.25%"
"12/18/2018","2,324.48","2,340.52","2,342.81","2,319.00","1.53B","-1.18%"
"12/17/2018","2,352.17","2,367.91","2,373.36","2,338.53","1.61B","-0.38%"
"12/14/2018","2,361.25","2,366.19","2,379.33","2,349.48","1.47B","-0.34%"
"12/13/2018","2,369.20","2,409.03","2,415.12","2,365.91","1.77B","-1.37%"
"12/12/2018","2,402.04","2,415.28","2,419.21","2,398.27","1.27B","0.12%"
"12/11/2018","2,399.13","2,422.47","2,424.46","2,398.41","1.74B","-1.18%"
"12/07/2018","2,427.79","2,439.64","2,444.73","2,424.63","1.39B","-0.30%"
"12/06/2018","2,435.17","2,432.38","2,443.58","2,426.85","1.56B","-1.26%"
"12/04/2018","2,466.17","2,468.19","2,474.72","2,459.49","1.72B","0.04%"
"12/03/2018","2,465.17","2,445.33","2,470.84","2,441.32","2.39B","2.32%"
"11/30/2018","2,409.21","2,408.61","2,422.27","2,395.87","1.65B","0.34%"
"11/29/2018","2,401.14","2,417.16","2,424.93","2,398.63","1.53B","-0.24%"
"11/28/2018","2,406.91","2,401.32","2,414.29","2,399.28","1.41B","0.41%"
"11/27/2018","2,397.20","2,390.38","2,402.25","2,385.63","1.42B","0.22%"
"11/26/2018","2,391.89","2,376.54","2,395.06","2,367.86","1.40B","0.65%"
"11/23/2018","2,376.49","2,353.00","2,379.71","2,341.11","1.34B","1.19%"
"11/22/2018","2,348.46","2,367.20","2,375.70","2,346.10","1.70B","-0.85%"
"11/21/2018","2,368.59","2,346.57","2,378.37","2,338.79","1.92B","0.36%"
"11/20/2018","2,360.13","2,389.33","2,389.79","2,356.70","1.72B","-1.53%"
"11/19/2018","2,396.88","2,392.32","2,404.19","2,386.82","1.32B","0.16%"
"11/16/2018","2,393.11","2,401.60","2,412.35","2,389.73","1.72B","-0.25%"
"11/15/2018","2,399.13","2,426.44","2,428.45","2,397.52","1.96B","-0.81%"
"11/14/2018","2,418.67","2,421.14","2,432.14","2,408.07","1.60B","-0.51%"
"11/13/2018","2,430.97","2,405.92","2,440.35","2,402.18","1.88B","0.42%"
"11/12/2018","2,420.86","2,448.88","2,449.99","2,420.79","1.31B","-0.84%"
"11/09/2018","2,441.47","2,452.77","2,455.88","2,434.43","1.50B","-0.92%"
"11/08/2018","2,464.12","2,470.98","2,476.34","2,462.36","1.81B","0.42%"
"11/07/2018","2,453.82","2,450.08","2,454.29","2,419.92","1.60B","0.46%"
"11/06/2018","2,442.55","2,456.36","2,468.46","2,442.36","1.40B","-0.08%"
"11/05/2018","2,444.53","2,440.86","2,447.78","2,436.48","1.28B","-0.69%"
"11/02/2018","2,461.43","2,450.45","2,471.84","2,444.47","2.07B","0.91%"
"11/01/2018","2,439.17","2,447.49","2,451.75","2,426.50","2.06B","-0.17%"
"10/31/2018","2,443.28","2,411.32","2,443.59","2,407.72","1.86B","2.21%"
"10/30/2018","2,390.35","2,391.26","2,402.89","2,382.60","1.35B","0.10%"
"10/29/2018","2,387.97","2,381.05","2,404.32","2,378.02","1.29B","0.58%"
"10/26/2018","2,374.16","2,390.03","2,393.65","2,368.35","1.40B","-1.15%"
"10/25/2018","2,401.83","2,339.24","2,406.66","2,324.25","2.88B","1.50%"
"10/24/2018","2,366.35","2,394.88","2,406.78","2,360.40","2.34B","-2.37%"
"10/22/2018","2,423.67","2,438.78","2,446.38","2,414.94","1.57B","-0.46%"
"10/19/2018","2,434.98","2,453.25","2,456.47","2,429.20","2.17B","-0.93%"
"10/18/2018","2,457.88","2,471.69","2,476.09","2,454.51","1.70B","-0.76%"
"10/17/2018","2,476.75","2,498.67","2,502.41","2,476.75","2.12B","-0.16%"
"10/16/2018","2,480.69","2,480.30","2,487.70","2,466.47","1.43B","0.06%"
"10/12/2018","2,479.09","2,471.23","2,485.07","2,466.61","1.84B","0.86%"
"10/11/2018","2,457.88","2,451.18","2,467.89","2,442.91","3.36B","-2.52%"
"10/10/2018","2,521.47","2,499.97","2,521.47","2,497.98","1.78B","1.66%"
"10/09/2018","2,480.41","2,483.75","2,499.80","2,469.25","1.97B","0.08%"
"10/08/2018","2,478.40","2,515.17","2,529.30","2,478.35","2.78B","-1.50%"
"10/05/2018","2,516.13","2,526.25","2,537.11","2,513.59","1.96B","-0.62%"
"10/04/2018","2,531.87","2,541.67","2,550.51","2,517.69","2.97B","-0.81%"
"10/03/2018","2,552.49","2,571.24","2,576.35","2,552.49","2.90B","-0.37%"
"10/02/2018","2,561.90","2,578.40","2,586.30","2,558.59","3.15B","-0.83%"
"10/01/2018","2,583.34","2,587.90","2,591.53","2,579.56","3.33B","0.19%"
"09/28/2018","2,578.35","2,581.06","2,582.78","2,568.06","2.37B","0.15%"
"09/27/2018","2,574.43","2,572.11","2,574.54","2,542.48","3.01B","0.24%"
"09/26/2018","2,568.27","2,573.99","2,579.08","2,562.45","2.48B","0.04%"
"09/25/2018","2,567.36","2,574.27","2,579.42","2,561.26","2.63B","0.01%"
"09/24/2018","2,567.04","2,568.58","2,583.77","2,566.26","3.05B","-0.47%"
"09/21/2018","2,579.13","2,583.77","2,595.23","2,573.47","4.18B","0.26%"
"09/20/2018","2,572.49","2,581.14","2,589.98","2,568.71","6.04B","0.17%"
"09/19/2018","2,568.04","2,566.93","2,589.87","2,562.70","5.99B","0.37%"
"09/18/2018","2,558.65","2,514.28","2,566.66","2,511.88","3.76B","1.71%"
"09/17/2018","2,515.70","2,514.84","2,526.77","2,503.56","1.97B","-0.26%"
"09/14/2018","2,522.25","2,527.07","2,532.68","2,513.84","2.10B","0.24%"
"09/13/2018","2,516.09","2,469.32","2,525.90","2,468.97","2.93B","2.75%"
"09/12/2018","2,448.71","2,436.67","2,452.35","2,426.47","1.59B","0.45%"
"09/11/2018","2,437.86","2,469.74","2,477.29","2,437.83","1.72B","-1.35%"
"09/10/2018","2,471.30","2,464.30","2,473.29","2,453.85","1.39B","0.08%"
"09/07/2018","2,469.24","2,465.98","2,479.29","2,460.58","1.58B","-0.31%"
"09/06/2018","2,476.99","2,463.83","2,477.12","2,449.54","2.46B","0.45%"
"09/05/2018","2,465.83","2,500.78","2,505.86","2,465.42","2.36B","-1.78%"
"09/04/2018","2,510.49","2,524.48","2,529.26","2,508.77","1.75B","-0.48%"
"09/03/2018","2,522.68","2,524.22","2,532.66","2,519.96","1.55B","-0.08%"
"08/31/2018","2,524.74","2,511.79","2,525.85","2,508.94","1.75B","0.07%"
"08/30/2018","2,522.92","2,535.39","2,541.33","2,522.87","2.02B","-0.27%"
"08/29/2018","2,529.73","2,527.64","2,530.39","2,516.22","1.60B","0.28%"
"08/28/2018","2,522.71","2,531.73","2,538.85","2,519.98","2.24B","0.09%"
"08/27/2018","2,520.48","2,508.80","2,521.44","2,506.74","2.25B","0.88%"
"08/24/2018","2,498.54","2,494.53","2,500.29","2,487.20","1.44B","-0.10%"
"08/23/2018","2,501.16","2,503.41","2,509.85","2,494.71","1.74B","0.47%"
"08/22/2018","2,489.41","2,485.64","2,503.35","2,483.58","1.61B","0.31%"
"08/21/2018","2,481.80","2,497.87","2,505.43","2,472.61","2.11B","-0.49%"
"08/20/2018","2,493.93","2,489.39","2,501.63","2,482.80","2.96B","0.78%"
"08/17/2018","2,474.51","2,473.63","2,484.41","2,471.85","2.17B","0.52%"
"08/16/2018","2,461.71","2,448.93","2,464.00","2,433.59","2.70B","0.37%"
"08/15/2018","2,452.61","2,472.34","2,475.44","2,448.65","2.83B","-1.30%"
"08/14/2018","2,485.01","2,477.55","2,486.62","2,464.77","2.33B","-0.55%"
"08/10/2018","2,498.70","2,518.24","2,519.60","2,497.96","2.33B","-1.09%"
"08/09/2018","2,526.11","2,527.17","2,537.89","2,517.03","1.62B","0.02%"
"08/08/2018","2,525.48","2,505.47","2,529.60","2,502.69","2.16B","0.90%"
"08/07/2018","2,502.93","2,492.48","2,509.58","2,477.43","1.78B","0.72%"
"08/06/2018","2,484.97","2,520.39","2,525.66","2,481.53","2.34B","-1.05%"
"08/03/2018","2,511.43","2,505.69","2,518.37","2,501.79","1.82B","0.20%"
"08/02/2018","2,506.53","2,519.52","2,522.68","2,491.77","2.16B","-0.92%"
"08/01/2018","2,529.93","2,501.36","2,531.27","2,496.97","2.61B","1.37%"
"07/31/2018","2,495.73","2,498.03","2,507.78","2,484.44","2.44B","0.05%"
"07/26/2018","2,494.53","2,494.14","2,497.26","2,474.03","2.38B","0.75%"
"07/25/2018","2,475.90","2,457.17","2,485.60","2,456.77","3.25B","1.01%"
"07/24/2018","2,451.04","2,467.34","2,471.97","2,440.31","3.49B","-0.09%"
"07/23/2018","2,453.31","2,444.42","2,463.51","2,433.71","3.12B","0.36%"
"07/20/2018","2,444.41","2,411.51","2,450.23","2,406.25","3.96B","1.67%"
"07/19/2018","2,404.23","2,394.03","2,410.17","2,386.71","1.95B","0.77%"
"07/18/2018","2,385.79","2,378.84","2,389.22","2,374.01","1.91B","0.79%"
"07/17/2018","2,367.09","2,363.64","2,374.76","2,350.90","1.95B","-0.11%"
"07/16/2018","2,369.64","2,383.65","2,388.51","2,361.84","1.94B","-0.99%"
"07/13/2018","2,393.33","2,398.54","2,405.99","2,387.38","2.58B","0.09%"
"07/12/2018","2,391.23","2,382.66","2,402.09","2,380.61","2.06B","0.18%"
"07/11/2018","2,387.04","2,379.56","2,395.51","2,373.58","1.73B","-0.56%"
"07/10/2018","2,400.60","2,377.73","2,400.92","2,355.32","2.45B","1.43%"
"07/09/2018","2,366.75","2,372.18","2,377.33","2,363.29","2.48B","0.60%"
"07/06/2018","2,352.75","2,327.72","2,360.30","2,308.64","3.73B","0.90%"
"07/05/2018","2,331.83","2,370.01","2,373.41","2,325.29","4.01B","-1.78%"
"07/04/2018","2,374.11","2,366.20","2,380.60","2,352.04","3.51B","0.23%"
"07/03/2018","2,368.74","2,337.86","2,372.00","2,327.89","4.47B","1.24%"
"07/02/2018","2,339.76","2,323.82","2,339.83","2,305.63","3.21B","0.82%"
"06/29/2018","2,320.82","2,332.85","2,342.73","2,304.26","3.13B","-0.12%"
"06/28/2018","2,323.52","2,357.68","2,359.59","2,323.32","2.98B","-1.11%"
"06/27/2018","2,349.63","2,372.27","2,383.56","2,342.46","3.27B","-0.43%"
"06/26/2018","2,359.78","2,343.40","2,368.76","2,331.81","2.13B","0.27%"
"06/25/2018","2,353.52","2,384.50","2,394.57","2,351.03","2.28B","-0.85%"
"06/22/2018","2,373.68","2,384.67","2,397.61","2,361.92","2.92B","0.16%"
"06/21/2018","2,369.84","2,417.70","2,420.21","2,361.02","2.17B","-2.02%"
"06/20/2018","2,418.62","2,392.03","2,423.15","2,379.14","2.20B","1.73%"
"06/19/2018","2,377.58","2,420.13","2,433.12","2,367.96","3.71B","-2.61%"
"06/18/2018","2,441.42","2,462.18","2,465.07","2,441.22","2.01B","-1.62%"
"06/15/2018","2,481.53","2,483.22","2,493.79","2,464.74","2.21B","-0.30%"
"06/14/2018","2,488.91","2,497.83","2,500.07","2,472.78","2.20B","-0.63%"
"06/13/2018","2,504.58","2,518.47","2,522.45","2,501.00","2.14B","-0.61%"
"06/12/2018","2,520.00","2,517.21","2,534.93","2,514.94","1.90B","0.28%"
"06/11/2018","2,513.04","2,513.76","2,520.56","2,499.71","1.38B","0.09%"
"06/08/2018","2,510.86","2,537.52","2,537.92","2,510.58","1.87B","-0.84%"
"06/07/2018","2,532.24","2,550.56","2,555.93","2,532.17","2.56B","-0.39%"
"06/06/2018","2,542.21","2,540.47","2,553.01","2,532.11","3.08B","0.41%"
"06/05/2018","2,531.94","2,514.56","2,535.70","2,496.55","4.18B","0.78%"
"06/04/2018","2,512.41","2,507.95","2,519.84","2,501.60","6.05B","0.12%"
"06/01/2018","2,509.37","2,522.90","2,529.42","2,501.03","5.82B","-0.54%"
"05/31/2018","2,522.98","2,528.88","2,538.55","2,514.89","3.95B","0.14%"
"05/30/2018","2,519.48","2,505.71","2,522.98","2,497.33","3.24B","-0.67%"
"05/28/2018","2,536.59","2,538.13","2,542.32","2,527.98","2.96B","-0.41%"
"05/25/2018","2,547.09","2,537.26","2,547.13","2,519.70","2.65B","0.60%"
"05/24/2018","2,531.84","2,556.03","2,563.10","2,528.22","3.03B","-1.35%"
"05/23/2018","2,566.61","2,573.09","2,581.07","2,557.90","3.12B","-0.62%"
"05/22/2018","2,582.72","2,595.79","2,599.20","2,571.88","3.45B","-0.44%"
"05/21/2018","2,594.19","2,584.56","2,599.27","2,580.36","2.03B","0.86%"
"05/18/2018","2,572.13","2,567.93","2,577.59","2,557.31","2.26B","0.20%"
"05/17/2018","2,566.99","2,566.18","2,578.48","2,555.68","3.12B","0.17%"
"05/16/2018","2,562.53","2,573.17","2,579.21","2,557.02","3.00B","-1.01%"
"05/15/2018","2,588.73","2,597.46","2,600.28","2,575.92","2.82B","-0.30%"
"05/14/2018","2,596.64","2,592.14","2,600.02","2,587.16","2.92B","0.44%"
"05/11/2018","2,585.34","2,558.96","2,585.38","2,551.26","2.77B","1.22%"
"05/10/2018","2,554.19","2,578.81","2,580.23","2,549.86","2.32B","-0.57%"
"05/09/2018","2,568.96","2,575.08","2,578.94","2,559.11","2.44B","-0.20%"
"05/08/2018","2,574.06","2,608.02","2,610.52","2,566.76","2.56B","-1.25%"
"05/07/2018","2,606.54","2,616.68","2,624.08","2,599.70","1.91B","0.02%"
"05/04/2018","2,606.06","2,620.74","2,628.99","2,603.17","2.57B","-0.73%"
"05/03/2018","2,625.35","2,619.42","2,639.06","2,618.42","2.63B","-0.05%"
"05/02/2018","2,626.54","2,601.42","2,626.56","2,592.16","2.53B","0.77%"
"04/30/2018","2,606.47","2,609.99","2,614.46","2,601.61","2.46B","0.09%"
"04/27/2018","2,604.12","2,600.43","2,604.83","2,583.02","1.79B","0.45%"
"04/26/2018","2,592.55","2,604.28","2,613.39","2,586.92","1.83B","-0.42%"
"04/25/2018","2,603.36","2,604.97","2,616.64","2,592.10","2.17B","-0.55%"
"04/24/2018","2,617.63","2,630.91","2,645.27","2,610.81","2.58B","-0.11%"
"04/23/2018","2,620.45","2,638.80","2,648.06","2,619.54","2.07B","-0.74%"
"04/20/2018","2,640.07","2,631.90","2,648.35","2,617.32","2.57B","0.43%"
"04/19/2018","2,628.70","2,599.72","2,629.08","2,597.43","2.56B","1.52%"
"04/18/2018","2,589.39","2,570.72","2,589.70","2,568.36","2.23B","1.15%"
"04/17/2018","2,560.07","2,578.83","2,582.58","2,555.79","1.64B","-0.74%"
"04/12/2018","2,579.09","2,577.33","2,586.09","2,564.99","1.42B","0.17%"
"04/11/2018","2,574.78","2,579.34","2,588.65","2,565.27","1.91B","0.02%"
"04/10/2018","2,574.19","2,569.97","2,577.15","2,549.60","2.12B","0.54%"
"04/09/2018","2,560.25","2,536.42","2,563.15","2,533.06","2.08B","0.89%"
"04/05/2018","2,537.75","2,531.15","2,542.02","2,512.48","2.06B","1.01%"
"04/04/2018","2,512.48","2,580.03","2,588.06","2,512.28","4.02B","-2.53%"
"04/03/2018","2,577.69","2,586.54","2,598.61","2,574.08","2.38B","-0.93%"
"04/02/2018","2,601.96","2,589.03","2,604.64","2,584.23","1.55B","0.39%"
"03/30/2018","2,591.88","2,589.42","2,596.16","2,557.64","2.33B","0.58%"
"03/29/2018","2,577.01","2,604.72","2,613.39","2,560.18","3.37B","-1.13%"
"03/28/2018","2,606.58","2,626.01","2,634.77","2,601.17","1.70B","-0.88%"
"03/27/2018","2,629.68","2,638.33","2,641.69","2,625.58","2.07B","0.06%"
"03/26/2018","2,628.16","2,617.71","2,628.71","2,610.86","1.24B","0.54%"
"03/23/2018","2,614.05","2,587.77","2,614.05","2,586.05","1.50B","-0.06%"
"03/22/2018","2,615.70","2,632.10","2,640.66","2,613.05","1.51B","-0.11%"
"03/21/2018","2,618.69","2,631.87","2,635.07","2,613.94","1.89B","-0.03%"
"03/20/2018","2,619.49","2,611.91","2,628.56","2,610.16","1.65B","-0.05%"
"03/19/2018","2,620.69","2,641.35","2,642.11","2,618.55","1.88B","-0.73%"
"03/16/2018","2,639.98","2,640.93","2,650.38","2,634.44","2.33B","-0.30%"
"03/15/2018","2,647.92","2,649.54","2,658.12","2,639.06","3.03B","0.06%"
"03/14/2018","2,646.39","2,637.04","2,654.91","2,633.58","2.78B","0.08%"
"03/13/2018","2,644.36","2,626.05","2,644.36","2,619.08","2.80B","0.47%"
"03/12/2018","2,631.89","2,616.92","2,631.93","2,605.70","2.26B","1.52%"
"03/09/2018","2,592.45","2,601.25","2,603.81","2,571.44","1.96B","0.11%"
"03/08/2018","2,589.48","2,599.19","2,616.66","2,578.49","2.27B","-0.05%"
"03/07/2018","2,590.87","2,613.90","2,616.04","2,588.52","3.45B","-1.04%"
"03/06/2018","2,618.05","2,638.91","2,650.71","2,613.48","3.59B","-0.62%"
"03/05/2018","2,634.33","2,642.65","2,649.49","2,608.35","1.85B","-0.34%"
"03/02/2018","2,643.32","2,655.74","2,663.33","2,633.97","2.34B","-1.07%"
"02/28/2018","2,672.01","2,672.01","2,690.38","2,666.33","2.28B","-0.09%"
"02/27/2018","2,674.53","2,691.23","2,711.96","2,674.31","2.86B","-0.11%"
"02/26/2018","2,677.39","2,635.87","2,677.57","2,631.11","1.93B","1.78%"
"02/23/2018","2,630.51","2,609.54","2,632.98","2,602.72","1.68B","1.16%"
"02/22/2018","2,600.22","2,610.98","2,626.40","2,598.68","2.46B","-0.38%"
"02/21/2018","2,610.04","2,623.10","2,627.85","2,603.79","3.89B","0.22%"
"02/20/2018","2,604.23","2,621.57","2,625.99","2,604.11","1.66B","-0.55%"
"02/19/2018","2,618.73","2,623.24","2,633.03","2,617.41","1.82B","0.23%"
"02/16/2018","2,612.77","2,611.26","2,618.90","2,606.91","1.29B","0.31%"
"02/15/2018","2,604.77","2,601.18","2,607.32","2,588.97","1.64B","0.63%"
"02/14/2018","2,588.35","2,610.30","2,611.89","2,588.09","1.72B","-0.49%"
"02/13/2018","2,601.16","2,608.84","2,610.62","2,596.27","2.18B","0.03%"
"02/12/2018","2,600.37","2,585.94","2,600.89","2,579.75","1.50B","0.77%"
"02/09/2018","2,580.50","2,553.91","2,585.24","2,552.27","2.24B","-0.17%"
"02/08/2018","2,584.99","2,587.73","2,601.10","2,577.42","1.79B","-0.04%"
"02/07/2018","2,586.06","2,611.79","2,616.51","2,581.17","2.43B","-0.20%"
"02/06/2018","2,591.37","2,568.76","2,597.04","2,543.66","4.64B","-1.20%"
"02/05/2018","2,622.78","2,606.85","2,630.89","2,604.97","3.66B","-1.08%"
"02/02/2018","2,651.42","2,669.28","2,674.55","2,643.59","2.86B","-0.34%"
"02/01/2018","2,660.58","2,661.98","2,667.63","2,654.57","2.65B","0.39%"
"01/31/2018","2,650.17","2,640.99","2,663.09","2,638.21","2.15B","-0.04%"
"01/30/2018","2,651.20","2,664.55","2,666.29","2,642.97","2.20B","-0.69%"
"01/29/2018","2,669.70","2,667.77","2,674.34","2,659.27","1.89B","0.52%"
"01/26/2018","2,655.83","2,641.50","2,656.58","2,621.04","2.97B","0.62%"
"01/25/2018","2,639.51","2,677.75","2,684.33","2,639.51","3.03B","-1.16%"
"01/24/2018","2,670.50","2,660.07","2,675.03","2,655.61","2.14B","0.31%"
"01/23/2018","2,662.20","2,660.44","2,670.06","2,650.48","2.57B","0.49%"
"01/22/2018","2,649.35","2,641.82","2,656.02","2,634.70","1.96B","0.17%"
"01/19/2018","2,644.86","2,635.05","2,644.86","2,617.71","2.90B","0.05%"
"01/18/2018","2,643.47","2,670.20","2,672.64","2,643.37","2.85B","-0.59%"
"01/17/2018","2,659.07","2,647.20","2,660.35","2,641.36","2.89B","0.27%"
"01/16/2018","2,651.92","2,666.28","2,668.33","2,646.59","2.70B","-0.09%"
"01/15/2018","2,654.35","2,643.66","2,662.79","2,642.39","3.18B","0.97%"
"01/12/2018","2,628.76","2,629.32","2,640.30","2,626.75","2.50B","0.44%"
"01/11/2018","2,617.30","2,602.80","2,619.63","2,587.56","2.48B","0.51%"
"01/10/2018","2,603.91","2,617.26","2,627.25","2,600.16","3.43B","-0.10%"
"01/09/2018","2,606.41","2,603.89","2,610.81","2,586.62","2.35B","0.19%"
"01/08/2018","2,601.54","2,614.80","2,635.44","2,601.54","2.78B","-0.35%"
"01/05/2018","2,610.72","2,616.00","2,625.14","2,602.73","3.23B","0.00%"
"01/04/2018","2,610.83","2,601.60","2,611.92","2,589.21","3.59B","0.90%"
"01/03/2018","2,587.44","2,552.52","2,589.25","2,549.45","3.01B","1.74%"
"12/29/2017","2,543.08","2,536.73","2,545.08","2,531.64","1.54B","0.57%"
"12/28/2017","2,528.73","2,549.78","2,551.77","2,515.70","2.01B","-0.66%"
"12/27/2017","2,545.45","2,550.43","2,563.30","2,543.10","3.30B","0.08%"
"12/26/2017","2,543.51","2,542.10","2,546.93","2,528.81","1.44B","0.09%"
"12/25/2017","2,541.27","2,531.37","2,545.57","2,528.87","1.26B","0.60%"
